Epoch,Train Loss,Train Acc,Val Loss,Val Acc
117,6.22181777159373,,,
118,6.223389546076457,,,
119,6.214459369579951,,,
120,6.212880313396454,,,
121,6.212409267822902,,,
122,6.207933038473129,,,
123,6.202002147833507,,,
124,6.201588431994121,,,
125,6.198665072520574,,,
126,6.197751760482788,,,
127,6.192591677109401,,,
128,6.191005657116572,,,
129,6.187923808892568,,,
130,6.183885872364044,,,
131,6.180324018001556,,,
132,6.181121647357941,,,
133,6.173178245623906,,,
134,6.175398925940196,,,
135,6.171602308750153,,,
136,6.168187916278839,,,
137,6.165182322263718,,,
138,6.164488176504771,,,
139,6.1614068150520325,,,
140,6.157706419626872,,,
141,6.1562775274117785,,,
142,6.1545644998550415,,,
143,6.153997639815013,,,
144,6.155403176943461,,,
145,6.151382724444072,,,
146,6.152773926655452,,,
147,6.14619301756223,,,
148,6.1471186975638075,,,
149,6.146409144004186,,,
150,6.147248248259227,,,
151,6.14544294277827,,,
152,6.143392254908879,,,
153,6.14585495988528,,,
154,6.147504607836406,,,
155,6.14288795987765,,,
156,6.146334578593572,,,
157,6.146696438392003,,,
158,6.144983738660812,,,
159,6.14608766635259,,,
160,6.145313620567322,,,
161,6.146487971146901,,,
162,6.148078282674153,,,
163,6.147734234730403,,,
164,6.145557751258214,,,
165,6.149568130572637,,,
166,6.148986617724101,,,
167,6.149876773357391,,,
168,6.152376542488734,,,
169,6.155189017454783,,,
170,6.1495935420195265,,,
171,6.151200572649638,,,
172,6.1550028920173645,,,
173,6.151791036128998,,,
174,6.160610228776932,,,
175,6.159138063589732,,,
176,6.1597246925036115,,,
177,6.163552850484848,,,
178,6.160136202971141,,,
179,6.16133850812912,,,
180,6.1602668563524885,,,
181,6.165649761756261,,,
182,6.164471824963887,,,
183,6.169333666563034,,,
184,6.166993260383606,,,
185,6.16619935631752,,,
186,6.167049298683803,,,
187,6.166658500830333,,,
188,6.1658739149570465,,,
189,6.1628494163354235,,,
190,6.167103846867879,,,
191,6.166885256767273,,,
192,6.165697634220123,,,
193,6.16277340054512,,,
194,6.1642714738845825,,,
195,6.161543438831965,,,
196,6.158957153558731,,,
197,6.162679135799408,,,
198,6.1610537966092425,,,
199,6.1575279633204145,,,
200,6.158307582139969,,,
201,6.158120075861613,,,
202,6.154160847266515,,,
203,6.153549204270045,,,
204,6.148080468177795,,,
205,6.1511867344379425,,,
206,6.148147076368332,,,
207,6.149310151735942,,,
208,6.1461818019549055,,,
209,6.147232631842296,,,
210,6.141303280989329,,,
211,6.1436348756154375,,,
212,6.137665033340454,,,
213,6.135593473911285,,,
214,6.136164039373398,,,
215,6.13492093483607,,,
216,6.1314632793267565,,,
217,6.128610144058864,,,
218,6.125375250975291,,,
219,6.124226003885269,,,
220,6.120860318342845,,,
221,6.119884113470714,,,
222,6.117900321880977,,,
223,6.11327800154686,,,
224,6.110702047745387,,,
225,6.110414425532023,,,
226,6.108352233966191,,,
227,6.107816994190216,,,
228,6.102604975303014,,,
229,6.10119213660558,,,
230,6.100849072138469,,,
231,6.097560614347458,,,
232,6.095433076222737,,,
233,6.093703776597977,,,
234,6.091686715682347,,,
235,6.091028809547424,,,
236,6.087487757205963,,,
237,6.083892981211345,,,
238,6.0814995765686035,,,
239,6.081878513097763,,,
240,6.079276313384374,,,
241,6.079515188932419,,,
242,6.076469669739406,,,
243,6.079846948385239,,,
244,6.074248055617015,,,
245,6.073565860589345,,,
246,6.074455360571544,,,
247,6.076573739449183,,,
248,6.075337648391724,,,
249,6.074820627768834,,,
250,6.073941767215729,,,
251,6.074537456035614,,,
252,6.076003551483154,,,
253,6.076674968004227,,,
254,6.0762604375680285,,,
255,6.074055055777232,,,
256,6.074358324209849,,,
257,6.073894947767258,,,
258,6.0754989087581635,,,
259,6.077462663253148,,,
260,6.076243191957474,,,
261,6.078584363063176,,,
262,6.08040593067805,,,
263,6.078728884458542,,,
264,6.079872717459996,,,
265,6.078997115294139,,,
266,6.0839260419209795,,,
267,6.0830583572387695,,,
268,6.0839248696962995,,,
269,6.087017317612966,,,
270,6.087238709131877,,,
271,6.090967992941539,,,
272,6.093318432569504,,,
273,6.092551340659459,,,
274,6.096472422281901,,,
275,6.095553358395894,,,
276,6.095879942178726,,,
277,6.101886769135793,,,
278,6.100534399350484,,,
279,6.102299531300862,,,
280,6.102941503127416,,,
281,6.105482836564382,,,
282,6.106925268967946,,,
283,6.107202122608821,,,
284,6.106886516014735,,,
285,6.10876727104187,,,
286,6.1075223088264465,,,
287,6.108704119920731,,,
288,6.110824356476466,,,
289,6.111497988303502,,,
290,6.112081279357274,,,
291,6.110814263423284,,,
292,6.108830084403356,,,
293,6.107474893331528,,,
294,6.105939487616221,,,
295,6.109451403220494,,,
296,6.111587703227997,,,
297,6.110130379597346,,,
298,6.107163369655609,,,
299,6.107912242412567,,,
300,6.108716468016307,,,
301,6.1084599395593004,,,
302,6.098843266566594,,,
303,6.103898982206981,,,
304,6.101268947124481,,,
305,6.101984620094299,,,
306,6.098429411649704,,,
307,6.095482736825943,,,
308,6.094116002321243,,,
309,6.091584215561549,,,
310,6.093267510334651,,,
311,6.08832789460818,,,
312,6.08861431479454,,,
313,6.086733082930247,,,
314,6.085889319578807,,,
315,6.084984173377355,,,
316,6.077302863200505,,,
317,6.0805085599422455,,,
318,6.075581739346187,,,
319,6.074278473854065,,,
320,6.075944046179454,,,
321,6.070793390274048,,,
322,6.0689197182655334,,,
323,6.065423895915349,,,
324,6.066152820984523,,,
325,6.063118547201157,,,
326,6.061426202456157,,,
327,6.060296426216762,,,
328,6.057224065065384,,,
329,6.054306745529175,,,
330,6.054334004720052,,,
331,6.048487226168315,,,
332,6.047564754883449,,,
333,6.044947803020477,,,
334,6.045308917760849,,,
335,6.042937854925792,,,
336,6.039830197890599,,,
337,6.040255188941956,,,
338,6.038703769445419,,,
339,6.037050008773804,,,
340,6.034604102373123,,,
341,6.034319241841634,,,
342,6.036541034777959,,,
343,6.034041047096252,,,
344,6.0331018169720965,,,
345,6.03213099638621,,,
346,6.033816407124202,,,
347,6.035093277692795,,,
348,6.033953487873077,,,
349,6.03350908557574,,,
350,6.0360002020994825,,,
351,6.033215592304866,,,
352,6.038256227970123,,,
353,6.035148868958156,,,
354,6.036348293224971,,,
355,6.037266035874684,,,
356,6.038080881039302,,,
357,6.03737136721611,,,
358,6.03946257630984,,,
359,6.039386878410975,,,
360,6.038675477107366,,,
361,6.041443268458049,,,
362,6.042405873537064,,,
363,6.043493866920471,,,
364,6.04561906059583,,,
365,6.048140237728755,,,
366,6.050204038619995,,,
367,6.052997827529907,,,
368,6.053266286849976,,,
369,6.053454438845317,,,
370,6.055367996295293,,,
371,6.058061808347702,,,
372,6.061284184455872,,,
373,6.062004158894221,,,
374,6.0632926523685455,,,
375,6.06291185816129,,,
376,6.068987021843593,,,
377,6.068702578544617,,,
378,6.072374135255814,,,
379,6.071574221054713,,,
380,6.071408718824387,,,
381,6.072174380222957,,,
382,6.0735083520412445,,,
383,6.078817903995514,,,
384,6.078840613365173,,,
385,6.07457106312116,,,
386,6.07588854432106,,,
387,6.079993883768718,,,
388,6.079136858383815,,,
389,6.0787584483623505,,,
390,6.078163375457128,,,
391,6.078337172667186,,,
392,6.074750353892644,,,
393,6.076845814784368,,,
394,6.076454182465871,,,
395,6.076652745405833,,,
396,6.077005525430043,,,
397,6.077924609184265,,,
398,6.073067128658295,,,
399,6.0736157198747,,,
400,6.07233269015948,,,
401,6.06872480114301,,,
402,6.068935622771581,,,
403,6.065481702486674,,,
404,6.065580368041992,,,
405,6.066516071557999,,,
406,6.064627021551132,,,
407,6.060770958662033,,,
408,6.057415684064229,,,
409,6.059981574614842,,,
410,6.055172810951869,,,
411,6.053508927424748,,,
412,6.054900685946147,,,
413,6.051674862702687,,,
414,6.049077957868576,,,
415,6.045072098573049,,,
416,6.044861763715744,,,
417,6.044081340233485,,,
418,6.039889405171077,,,
419,6.040456543366115,,,
420,6.035521030426025,,,
421,6.034415205319722,,,
422,6.032466848691304,,,
423,6.030063758293788,,,
424,6.026057680447896,,,
425,6.026121507088344,,,
426,6.022526522477468,,,
427,6.023788680632909,,,
428,6.020375500122706,,,
429,6.018275876839955,,,
430,6.016450921694438,,,
431,6.014375865459442,,,
432,6.012395580609639,,,
433,6.009795467058818,,,
434,6.012139439582825,,,
435,6.0099615554014845,,,
436,6.008400619029999,,,
437,6.00797759493192,,,
438,6.007815718650818,,,
439,6.00857812166214,,,
440,6.010146677494049,,,
441,6.0075830817222595,,,
442,6.009504129489263,,,
443,6.008573601643245,,,
444,6.007614453633626,,,
445,6.008783549070358,,,
446,6.006474087635676,,,
447,6.01044840614001,,,
448,6.005440016587575,,,
449,6.00749749938647,,,
450,6.0067440668741865,,,
451,6.009667068719864,,,
452,6.009310672680537,,,
453,6.01049667596817,,,
454,6.010916103919347,,,
455,6.01179442803065,,,
456,6.013696650664012,,,
457,6.014614522457123,,,
458,6.016611297925313,,,
459,6.018391648928325,,,
460,6.017457862695058,,,
461,6.023923764626185,,,
462,6.022106349468231,,,
463,6.023367285728455,,,
464,6.0267810225486755,,,
465,6.0279590884844465,,,
466,6.029216925303142,,,
467,6.0329161783059435,,,
468,6.036635339260101,,,
469,6.0366979738076525,,,
470,6.038312007983525,,,
471,6.038708209991455,,,
472,6.042492061853409,,,
473,6.045987834533055,,,
474,6.047804494698842,,,
475,6.045292307933171,,,
476,6.0495166182518005,,,
477,6.049581080675125,,,
478,6.055194467306137,,,
479,6.050963093837102,,,
480,6.055368671814601,,,
481,6.0493503510952,,,
482,6.053790092468262,,,
483,6.056601335604985,,,
484,6.0563070972760515,,,
485,6.056765288114548,,,
486,6.056631336609523,,,
487,6.054074704647064,,,
488,6.054908901453018,,,
489,6.054998974005382,,,
490,6.053424110015233,,,
491,6.055271297693253,,,
492,6.055843482414882,,,
493,6.052731553713481,,,
494,6.050164262453715,,,
495,6.053463886181514,,,
496,6.050614605347316,,,
497,6.048457225163777,,,
498,6.045751134554545,,,
499,6.048510531584422,,,
500,6.046693533658981,,,
501,6.04322624206543,,,
502,6.044040143489838,,,
503,6.039658755064011,,,
504,6.041976511478424,,,
505,6.037017087141673,,,
506,6.041219025850296,,,
507,6.033495843410492,,,
508,6.0330950518449145,,,
509,6.03363914291064,,,
510,6.028918594121933,,,
511,6.0256131788094835,,,
512,6.0273663798968,,,
513,6.02534697453181,,,
514,6.021054555972417,,,
515,6.0215918024381,,,
516,6.015242427587509,,,
517,6.012401928504308,,,
518,6.012590597073237,,,
519,6.009314775466919,,,
520,6.008406907320023,,,
521,6.006126701831818,,,
522,6.0050592223803205,,,
523,6.000443200270335,,,
524,5.997284322977066,,,
525,6.0014172693093615,,,
526,5.998055825630824,,,
527,5.994110196828842,,,
528,5.993338485558827,,,
529,5.991464614868164,,,
530,5.99010768532753,,,
531,5.990930895010631,,,
532,5.98984898130099,,,
533,5.990700840950012,,,
534,5.989332000414531,,,
535,5.987787187099457,,,
536,5.987833857536316,,,
537,5.989189197619756,,,
538,5.9882016479969025,,,
539,5.988198906183243,,,
540,5.986108163992564,,,
541,5.989022533098857,,,
542,5.984713077545166,,,
543,5.987902084986369,,,
544,5.987201323111852,,,
545,5.986543655395508,,,
546,5.988021820783615,,,
547,5.989559084177017,,,
548,5.9883415798346205,,,
549,5.989329169193904,,,
550,5.991369158029556,,,
551,5.987992654244105,,,
552,5.99274268746376,,,
553,5.993326485157013,,,
554,5.994977335135142,,,
555,5.996282746394475,,,
556,5.996604690949122,,,
557,5.999818990627925,,,
558,6.001753777265549,,,
559,6.002249201138814,,,
560,6.0071835120519,,,
561,6.008194804191589,,,
562,6.010967532793681,,,
563,6.010936309893926,,,
564,6.017888516187668,,,
565,6.019481947024663,,,
566,6.02063790957133,,,
567,6.021269857883453,,,
568,6.023787518342336,,,
569,6.02168087164561,,,
570,6.028483460346858,,,
571,6.02719263235728,,,
572,6.0293634831905365,,,
573,6.03315715988477,,,
574,6.032720347245534,,,
575,6.033643911282222,,,
576,6.034329652786255,,,
577,6.031370619932811,,,
578,6.039609968662262,,,
579,6.034347285827001,,,
580,6.036870449781418,,,
581,6.03658922513326,,,
582,6.038953632116318,,,
583,6.038788914680481,,,
584,6.038112809260686,,,
585,6.0403918623924255,,,
586,6.042967806259791,,,
587,6.0348341564337415,,,
588,6.035229861736298,,,
589,6.036611914634705,,,
590,6.035587340593338,,,
591,6.03558020790418,,,
592,6.035519023736318,,,
593,6.035323331753413,,,
594,6.033060938119888,,,
595,6.0314534703890486,,,
596,6.031970451275508,,,
597,6.0259214242299395,,,
598,6.026037951310475,,,
599,6.024429281552632,,,
600,6.024361232916514,,,
601,6.023511111736298,,,
602,6.0231406191984815,,,
603,6.018610815207164,,,
604,6.015595386425654,,,
605,6.012477735678355,,,
606,6.014484355847041,,,
607,6.011794080336888,,,
608,6.008089592059453,,,
609,6.008584181467692,,,
610,6.006646275520325,,,
611,6.002301613489787,,,
612,6.002523769934972,,,
613,5.9955640733242035,,,
614,5.994678397973378,,,
615,5.994548777739207,,,
616,5.991283675034841,,,
617,5.990727027257283,,,
618,5.986657967170079,,,
619,5.986277143160502,,,
620,5.982327113548915,,,
621,5.980503797531128,,,
622,5.978583882252376,,,
623,5.980635613203049,,,
624,5.977964073419571,,,
625,5.973360290129979,,,
626,5.9733335971832275,,,
627,5.972515672445297,,,
628,5.972104698419571,,,
629,5.973687460025151,,,
630,5.972589522600174,,,
631,5.970321545998256,,,
632,5.970250129699707,,,
633,5.9729101955890656,,,
634,5.971672614415486,,,
635,5.973551819721858,,,
636,5.973411480585734,,,
637,5.971765885750453,,,
638,5.9694647789001465,,,
639,5.972207049528758,,,
640,5.974005023638408,,,
641,5.973406374454498,,,
642,5.972304185231526,,,
643,5.971881330013275,,,
644,5.972994685173035,,,
645,5.97181510925293,,,
646,5.973224222660065,,,
647,5.974115759134293,,,
648,5.975113083918889,,,
649,5.975900361935298,,,
650,5.9796412487824755,,,
651,5.976718058188756,,,
652,5.979803502559662,,,
653,5.982209126154582,,,
654,5.984534114599228,,,
655,5.988442122936249,,,
656,5.98818701505661,,,
657,5.991489877303441,,,
658,5.9942862292130785,,,
659,5.993939320246379,,,
660,6.000386754671733,,,
661,6.001581410566966,,,
662,6.00236560901006,,,
663,6.003851821025212,,,
664,6.00472034017245,,,
665,6.0115412175655365,,,
666,6.01523756980896,,,
667,6.011233389377594,,,
668,6.012928356726964,,,
669,6.015147715806961,,,
670,6.01867546637853,,,
671,6.016670286655426,,,
672,6.021689732869466,,,
673,6.021571417649587,,,
674,6.020051032304764,,,
675,6.021537075440089,,,
676,6.021818647782008,,,
677,6.022914310296376,,,
678,6.021912793318431,,,
679,6.024867067734401,,,
680,6.026415894428889,,,
681,6.02628223101298,,,
682,6.025582313537598,,,
683,6.026290277640025,,,
684,6.022850016752879,,,
685,6.02318674325943,,,
686,6.024770816167195,,,
687,6.018005897601445,,,
688,6.020367324352264,,,
689,6.0205297768116,,,
690,6.022078941265742,,,
691,6.0156094034512835,,,
692,6.014880925416946,,,
693,6.01730877161026,,,
694,6.015760252873103,,,
695,6.0110816558202105,,,
696,6.013132452964783,,,
697,6.0114477177460985,,,
698,6.009233087301254,,,
699,6.005989263455073,,,
700,6.005392183860143,,,
701,6.003981490929921,,,
702,6.000079433123271,,,
703,6.0004565715789795,,,
704,5.995884428421657,,,
705,5.99248864253362,,,
706,5.99107168118159,,,
707,5.988249142964681,,,
708,5.988085150718689,,,
709,5.985865751902263,,,
710,5.981319397687912,,,
711,5.979594608147939,,,
712,5.9765645662943525,,,
713,5.973644196987152,,,
714,5.9730360607306165,,,
715,5.970114191373189,,,
716,5.9698518713315325,,,
717,5.967835972706477,,,
718,5.966033319632213,,,
719,5.966018974781036,,,
720,5.96379166841507,,,
721,5.96263845761617,,,
722,5.961948702732722,,,
723,5.961560795704524,,,
724,5.959286063909531,,,
725,5.95991125702858,,,
726,5.95757269859314,,,
727,5.9568904141585035,,,
728,5.958610912164052,,,
729,5.958230723937352,,,
730,5.956784913937251,,,
731,5.95872034629186,,,
732,5.95639431476593,,,
733,5.956157982349396,,,
734,5.959420512119929,,,
735,5.9596638679504395,,,
736,5.960008422533671,,,
737,5.957931836446126,,,
738,5.958864897489548,,,
739,5.959764609734218,,,
740,5.959316740433375,,,
741,5.959902346134186,,,
742,5.9619361360867815,,,
743,5.960477819045384,,,
744,5.963704943656921,,,
745,5.965774794419606,,,
746,5.965089311202367,,,
747,5.965942174196243,,,
748,5.968911945819855,,,
749,5.9703739782174425,,,
750,5.971711794535319,,,
751,5.973870982726415,,,
752,5.977309018373489,,,
753,5.977419137954712,,,
754,5.982720464468002,,,
755,5.982939024766286,,,
756,5.986083149909973,,,
757,5.988979011774063,,,
758,5.993509819110234,,,
759,5.989649176597595,,,
760,5.992427239815394,,,
761,5.994605114062627,,,
762,5.998489091793696,,,
763,6.000386128822963,,,
764,5.999778827031453,,,
765,6.00196173787117,,,
766,6.000419159730275,,,
767,6.005109717448552,,,
768,6.0056431492169695,,,
769,6.008365174134572,,,
770,6.010589639345805,,,
771,6.011181503534317,,,
772,6.014280219872792,,,
773,6.012901067733765,,,
774,6.014823774496715,,,
775,6.012177675962448,,,
776,6.017856548229854,,,
777,6.015438387791316,,,
778,6.012886434793472,,,
779,6.0138283769289655,,,
780,6.010784327983856,,,
781,6.01158790787061,,,
782,6.011237770318985,,,
783,6.0109765231609344,,,
784,6.011185457309087,,,
785,6.010540177424748,,,
786,6.009469548861186,,,
787,6.008227219184239,,,
788,6.003998259703319,,,
789,6.00449142853419,,,
790,6.00242954492569,,,
791,6.002338180939357,,,
792,6.000630368789037,,,
793,5.998737047115962,,,
794,6.000986059506734,,,
795,5.995553215344747,,,
796,5.993693033854167,,,
797,5.990946054458618,,,
798,5.989044815301895,,,
799,5.987514972686768,,,
800,5.984908044338226,,,
801,5.979257831970851,,,
802,5.979716072479884,,,
803,5.97811363140742,,,
804,5.974840333064397,,,
805,5.972725321849187,,,
806,5.97339145342509,,,
807,5.9695262014865875,,,
808,5.967757532993953,,,
809,5.965167552232742,,,
810,5.962967485189438,,,
811,5.959523320198059,,,
812,5.959599266449611,,,
813,5.958526094754537,,,
814,5.957953164974849,,,
815,5.954201241334279,,,
816,5.952207217613856,,,
817,5.951847602923711,,,
818,5.9506842593352,,,
819,5.950467745463054,,,
820,5.947908043861389,,,
821,5.947985837856929,,,
822,5.947419087092082,,,
823,5.947727292776108,,,
824,5.948663840691249,,,
825,5.9474830230077105,,,
826,5.946122427781423,,,
827,5.947495679060618,,,
828,5.943802863359451,,,
829,5.947422047456105,,,
830,5.946983416875203,,,
831,5.946665326754252,,,
832,5.946191956599553,,,
833,5.946286340554555,,,
834,5.946047166983287,,,
835,5.948482731978099,,,
836,5.946843147277832,,,
837,5.947831024726232,,,
838,5.948966801166534,,,
839,5.951576520999272,,,
840,5.950244794289271,,,
841,5.952379842599233,,,
842,5.955261081457138,,,
843,5.955715904633204,,,
844,5.957100798686345,,,
845,5.958580245574315,,,
846,5.962101419766744,,,
847,5.9611682792504626,,,
848,5.966522773106893,,,
849,5.96950285633405,,,
850,5.970760077238083,,,
851,5.9735473195711775,,,
852,5.976819495360057,,,
853,5.979433973630269,,,
854,5.978512446085612,,,
855,5.980027010043462,,,
856,5.982445319493611,,,
857,5.986461957295735,,,
858,5.986962795257568,,,
859,5.988988508780797,,,
860,5.992428819338481,,,
861,5.993343164523442,,,
862,5.9947652618090315,,,
863,5.995431890090306,,,
864,6.000068565209706,,,
865,6.000729689995448,,,
866,6.002114832401276,,,
867,6.001283884048462,,,
868,6.004610518614451,,,
869,6.000419358412425,,,
870,6.004540354013443,,,
871,6.005796919266383,,,
872,6.002497921387355,,,
873,6.007623195648193,,,
874,6.005769977966945,,,
875,6.004633376995723,,,
876,6.0068521698315935,,,
877,6.00443160533905,,,
878,6.00229733188947,,,
879,6.002356857061386,,,
880,5.999159882465999,,,
881,6.000826468070348,,,
882,5.998236000537872,,,
883,5.997317602237065,,,
884,5.996024201313655,,,
885,5.99702583750089,,,
886,5.994539707899094,,,
887,5.994846175114314,,,
888,5.988935023546219,,,
889,5.9899832506974535,,,
890,5.988095770279567,,,
891,5.981679270664851,,,
892,5.98359743754069,,,
893,5.9827978909015656,,,
894,5.981815596421559,,,
895,5.977764914433162,,,
896,5.977347642183304,,,
897,5.976127872864406,,,
898,5.971646338701248,,,
899,5.967340270678203,,,
900,5.967832972606023,,,
901,5.965143958727519,,,
902,5.962215900421143,,,
903,5.959498504797618,,,
904,5.959108978509903,,,
905,5.954279065132141,,,
906,5.951946139335632,,,
907,5.952101478974025,,,
908,5.9497695962587995,,,
909,5.948512901862462,,,
910,5.944819291432698,,,
911,5.945442457993825,,,
912,5.942203203837077,,,
913,5.942813773949941,,,
914,5.940688282251358,,,
915,5.938101629416148,,,
916,5.939653714497884,,,
917,5.937153746684392,,,
918,5.938263456026713,,,
919,5.939239690701167,,,
920,5.938531547784805,,,
921,5.9377385179201765,,,
922,5.936590671539307,,,
923,5.937109937270482,,,
924,5.936859746774037,,,
925,5.937494258085887,,,
926,5.935564925273259,,,
927,5.936406711737315,,,
928,5.937551001707713,,,
929,5.9347162544727325,,,
930,5.940204789241155,,,
931,5.938941280047099,,,
932,5.94052533308665,,,
933,5.938207457462947,,,
934,5.940190573533376,,,
935,5.940107544263204,,,
936,5.940892696380615,,,
937,5.942529857158661,,,
938,5.944929262002309,,,
939,5.945609192053477,,,
940,5.947522511084874,,,
941,5.9466438591480255,,,
942,5.951985090970993,,,
943,5.951723317305247,,,
944,5.9572683076063795,,,
945,5.9600643912951154,,,
946,5.958978563547134,,,
947,5.966344227393468,,,
948,5.965615212917328,,,
949,5.970465213060379,,,
950,5.971731036901474,,,
951,5.973498493432999,,,
952,5.9731400310993195,,,
953,5.977825870116551,,,
954,5.977935751279195,,,
955,5.982533027728398,,,
956,5.985264738400777,,,
957,5.984572927157084,,,
958,5.985387911399205,,,
959,5.989057093858719,,,
960,5.9888765414555865,,,
961,5.994937181472778,,,
962,5.991056899229686,,,
963,5.9938492973645525,,,
964,5.993407716353734,,,
965,5.995126008987427,,,
966,5.994911273320516,,,
967,5.994006782770157,,,
968,5.996468484401703,,,
969,5.997229139010112,,,
970,5.998669336239497,,,
971,5.998330483833949,,,
972,5.99634712934494,,,
973,5.992111186186473,,,
974,5.991506596406301,,,
975,5.995813558499019,,,
976,5.995064417521159,,,
977,5.996276845534642,,,
978,5.99416646361351,,,
979,5.994978964328766,,,
980,5.9886021713415785,,,
981,5.988082369168599,,,
982,5.986587196588516,,,
983,5.983815948168437,,,
984,5.981279442707698,,,
985,5.981088002522786,,,
986,5.98003547390302,,,
987,5.9782634973526,,,
988,5.977764775355657,,,
989,5.975173850854238,,,
990,5.972981512546539,,,
991,5.96868297457695,,,
992,5.9689604341983795,,,
993,5.964027494192123,,,
994,5.961938629547755,,,
995,5.962497641642888,,,
996,5.959843307733536,,,
997,5.955332924922307,,,
998,5.954376628001531,,,
999,5.950258105993271,,,
